id,survival,socialization,self_realization,aggregated,Huffman,LZW,LZ_survival,LZ_socialization,LZ_self_realization
308937,0.9230769230769232,0.8558558558558559,0.1009174311926605,0.7290963767656613,0.4955089820359282,0.39221556886227543,22,28,39
2879465,0.9416666666666668,0.0642201834862385,0.1009174311926605,0.548040348574398,0.6796407185628743,0.44011976047904194,19,43,39
1680201,1.0,0.1926605504587156,0.2307692307692307,0.6028743720911452,0.44311377245509,0.38922155688622756,18,38,22
932866,0.968,0.4495412844036697,0.1834862385321101,0.6252409045357273,0.5823353293413174,0.4161676646706587,13,39,38
2569106,0.6330275229357798,0.1651376146788991,0.2327586206896551,0.4009035013073165,0.7155688622754491,0.45808383233532934,35,42,23
2117702,1.0,0.128440366972477,0.073394495412844,0.5836333551768411,0.6137724550898204,0.4251497005988024,11,41,41
2589364,0.8623853211009175,0.982608695652174,0.2389380530973451,0.7673155987031561,0.4805389221556886,0.4041916167664671,32,24,26
702768,0.5412844036697247,0.8256880733944955,0.146788990825688,0.5762802003740967,0.8038922155688624,0.49101796407185627,38,31,41
1907645,0.073394495412844,0.2660550458715596,0.5688073394495413,0.36501772961610573,0.688622754491018,0.4491017964071856,35,32,33
2493205,0.5,0.0458715596330275,0.3302752293577982,0.3469802718265659,0.7679640718562876,0.4820359281437126,27,41,39
978146,0.7304347826086957,0.036697247706422,0.1743119266055046,0.4340761482316061,0.6826347305389223,0.45808383233532934,24,42,31
226108,0.6330275229357798,0.5504587155963303,0.1559633027522936,0.4926300823726915,0.7559880239520956,0.47305389221556887,31,41,34
3377993,1.0,0.7247706422018348,0.5798319327731093,0.7877177062165227,0.4176646706586826,0.38622754491017963,23,37,20
3480062,0.4403669724770642,0.4036697247706422,0.0,0.344902071678818,0.7889221556886228,0.47005988023952094,38,39,34
3019601,0.8440366972477065,0.6545454545454545,0.1651376146788991,0.6239920218904429,0.7425149700598803,0.47305389221556887,33,29,34
2520672,0.8083333333333333,0.110091743119266,0.2991452991452991,0.5016675126288149,0.5449101796407185,0.39221556886227543,19,38,22
1606478,0.5948275862068966,0.4649122807017544,0.1926605504587156,0.44984492652582886,0.6961077844311377,0.41916167664670656,23,25,39
3177105,0.8256880733944955,0.1009174311926605,0.1376146788990825,0.4867863741974628,0.7559880239520956,0.4940119760479042,30,43,35
2720510,1.0,0.1559633027522936,0.3277310924369748,0.6142019810983291,0.468562874251497,0.38023952095808383,18,39,20
343544,0.4220183486238532,0.5545454545454546,0.1651376146788991,0.4134773591198054,0.809880239520958,0.45209580838323354,33,29,38
1158237,0.2631578947368421,0.1651376146788991,0.552,0.36570776554701134,0.4955089820359282,0.39520958083832336,25,39,14
1912267,0.8245614035087719,0.0825688073394495,0.1376146788990825,0.4849937855101213,0.784431137724551,0.46706586826347307,25,38,39
1377677,0.8842975206611571,0.1651376146788991,0.3486238532110092,0.5570132038701289,0.7095808383233533,0.4550898203592814,18,44,38
1521677,0.3119266055045872,0.1743119266055046,0.128440366972477,0.2192257457862114,0.8532934131736526,0.49700598802395207,41,38,35
1839842,0.4128440366972477,0.128440366972477,0.0,0.24962446895587176,0.8233532934131738,0.47904191616766467,38,39,21
3222466,0.7837837837837838,0.110091743119266,0.0825688073394495,0.4594398109186602,0.7664670658682634,0.47604790419161674,28,38,39
390989,0.055045871559633,0.2477064220183486,0.0091743119266055,0.14659773473035942,0.8637724550898204,0.47904191616766467,38,38,36
994792,0.8264462809917356,0.0275229357798165,0.110091743119266,0.48162612029874,0.5553892215568863,0.41916167664670656,18,39,33
2465122,0.8760330578512396,0.2660550458715596,0.6218487394957983,0.6389874961464229,0.43862275449101795,0.36227544910179643,18,36,20
319839,0.091743119266055,0.1379310344827586,0.7064220183486238,0.4189167929370115,0.7260479041916169,0.46107784431137727,36,23,38
3516798,0.6428571428571429,0.1743119266055046,0.1651376146788991,0.3961987656304213,0.7035928143712575,0.4041916167664671,27,34,36
2213,0.3761467889908257,0.1559633027522936,0.2882882882882883,0.2880515554767373,0.7514970059880238,0.46107784431137727,33,41,28
2389332,0.8888888888888888,0.018348623853211,0.2162162162162162,0.5282706316975191,0.6242514970059881,0.4341317365269461,22,45,28
594469,0.926605504587156,0.6788990825688074,0.018348623853211,0.6632843526576147,0.8143712574850298,0.48502994011976047,32,39,39
2406619,0.8256880733944955,0.5504587155963303,0.1834862385321101,0.5826470606500811,0.7904191616766466,0.49101796407185627,33,40,36
621766,0.8938053097345132,0.1743119266055046,0.2018348623853211,0.5385195419359244,0.6586826347305391,0.437125748502994,26,36,36
2526359,0.6576576576576577,0.128440366972477,0.146788990825688,0.3960460959582884,0.7799401197604788,0.5029940119760479,28,42,39
1065655,0.4862385321100917,0.073394495412844,0.5083333333333333,0.4083370502592437,0.5508982035928144,0.39820359281437123,39,41,19
855127,0.9272727272727272,0.0825688073394495,0.018348623853211,0.5375837890309341,0.7589820359281436,0.4820359281437126,29,41,39
3337869,1.0,0.1376146788990825,0.3274336283185841,0.6126855040998795,0.40718562874251496,0.37425149700598803,21,33,26
1688112,0.832,0.7706422018348624,0.3771929824561403,0.690021243456326,0.5314371257485031,0.38023952095808383,13,33,25
2310166,1.0,0.7247706422018348,0.0091743119266055,0.7130630294246988,0.75,0.47604790419161674,27,34,40
1802249,0.6517857142857143,0.1834862385321101,0.2110091743119266,0.40947799644645216,0.8053892215568862,0.47305389221556887,27,44,39
315766,0.825,0.3157894736842105,0.0275229357798165,0.5102631685982213,0.5119760479041917,0.38023952095808383,19,25,35
2814890,0.792,0.146788990825688,0.4727272727272727,0.5392223048699516,0.5014970059880239,0.39820359281437123,12,43,29
2160574,0.3211009174311927,0.2018348623853211,0.1559633027522936,0.23676124588190714,0.9476047904191616,0.5299401197604791,33,42,44
444949,0.6036036036036037,0.2280701754385964,0.036697247706422,0.3731398322332058,0.8038922155688624,0.4341317365269461,28,25,36
865017,0.8558558558558559,0.5321100917431193,0.5166666666666667,0.6538539184920117,0.5089820359281436,0.40119760479041916,28,36,19
2919995,0.7614678899082569,0.1009174311926605,0.1192660550458715,0.44879173609669754,0.7485029940119761,0.49101796407185627,32,44,36
552885,0.4122807017543859,0.2201834862385321,0.2660550458715596,0.310505733755412,0.7979041916167664,0.4550898203592814,25,43,37
3541921,0.9411764705882352,0.055045871559633,0.3669724770642202,0.5840981640350466,0.688622754491018,0.46107784431137727,20,38,43
3035984,1.0,0.2752293577981651,0.2457627118644068,0.6153997372810992,0.5359281437125749,0.41916167664670656,22,43,21
2805760,0.7981651376146789,0.3486238532110092,0.073394495412844,0.5046427547906395,0.7589820359281436,0.4431137724550898,30,36,35
207417,0.5688073394495413,0.2660550458715596,0.1834862385321101,0.3777098871603468,0.8712574850299402,0.5179640718562875,34,42,42
3201125,0.6880733944954128,0.2935779816513761,0.2385321100917431,0.45333232661692946,0.7365269461077844,0.4820359281437126,33,40,34
594072,0.2018348623853211,0.1192660550458715,0.7542372881355932,0.45601008408968335,0.717065868263473,0.4550898203592814,41,41,21
3562613,0.5688073394495413,0.2018348623853211,0.7459016393442623,0.5539700222521748,0.6077844311377245,0.4311377245508982,33,41,17
1710898,0.6880733944954128,0.2293577981651376,0.110091743119266,0.42354464058098945,0.8203592814371258,0.49700598802395207,31,42,41
1358637,0.8938053097345132,0.3652173913043478,0.4666666666666667,0.6191524993619747,0.3293413173652696,0.3383233532934132,26,24,19
2435648,0.7090909090909091,0.8807339449541285,0.1192660550458715,0.6564364886862091,0.6362275449101797,0.4491017964071856,29,36,32
3244760,0.7983193277310925,0.055045871559633,0.1636363636363636,0.4715650031221978,0.6107784431137724,0.4041916167664671,20,37,29
2598784,0.5412844036697247,0.1559633027522936,0.5378151260504201,0.4496511489551734,0.565868263473054,0.4041916167664671,30,42,20
2164036,0.9734513274336284,0.1272727272727272,0.018348623853211,0.566904608667995,0.6511976047904191,0.44011976047904194,26,29,40
3324948,0.5495495495495496,0.624,0.3211009174311927,0.5146152305639837,0.48952095808383234,0.3652694610778443,28,13,39
2575189,0.6146788990825688,0.5688073394495413,0.776,0.65917826076336,0.4955089820359282,0.39520958083832336,35,33,10
791286,0.4495412844036697,0.3027522935779816,0.2018348623853211,0.33390798599021804,0.7395209580838323,0.4550898203592814,31,32,32
1641990,0.9316239316239316,0.1559633027522936,0.3027522935779816,0.572685676744979,0.5598802395209581,0.4041916167664671,22,33,30
3489153,1.0,0.9541284403669724,0.928,0.9611703076141278,0.2574850299401198,0.2934131736526946,18,37,4
906005,0.8771929824561403,0.1454545454545454,0.0458715596330275,0.5140456378075308,0.6347305389221556,0.437125748502994,25,29,35
2875180,0.0825688073394495,0.0825688073394495,0.776,0.45306777119650954,0.534431137724551,0.39221556886227543,42,41,10
3536290,0.8715596330275229,0.8440366972477065,0.3333333333333333,0.7264354184039116,0.6317365269461077,0.4251497005988024,34,32,22
1730837,0.8648648648648649,0.2212389380530973,0.4017857142857143,0.5652048780140598,0.43413173652694614,0.38622754491017963,28,26,27
1413751,0.8947368421052632,0.128440366972477,0.128440366972477,0.5271141155248226,0.6422155688622755,0.437125748502994,25,35,33
1186610,0.4636363636363636,0.5871559633027523,0.360655737704918,0.4795078602301225,0.6107784431137724,0.4101796407185629,29,36,17
3005921,0.6880733944954128,0.1192660550458715,0.0825688073394495,0.4059913775948548,0.720059880239521,0.47904191616766467,30,33,43
3114655,0.8925619834710744,0.0458715596330275,0.576,0.6138803070960399,0.3682634730538922,0.3592814371257485,18,42,9
2449749,0.7981651376146789,0.073394495412844,0.0642201834862385,0.4642479835990572,0.7485029940119761,0.44610778443113774,30,38,36
3532849,0.6637931034482759,0.0825688073394495,0.3363636363636363,0.4322728258861222,0.5928143712574849,0.4101796407185629,23,31,29
944739,0.9292035398230089,0.1009174311926605,0.073394495412844,0.5412917569096606,0.7649700598802396,0.47904191616766467,26,44,37
1759705,0.3394495412844037,0.2110091743119266,0.3333333333333333,0.30047849275952304,0.6152694610778445,0.38922155688622756,31,38,16
576488,0.5412844036697247,0.5596330275229358,0.0892857142857142,0.4524562114820566,0.7410179640718565,0.46107784431137727,33,42,27
657798,0.7981651376146789,0.2568807339449541,0.091743119266055,0.4869880554004801,0.8637724550898204,0.5239520958083832,34,42,39
1385906,1.0,0.3119266055045872,0.5725806451612904,0.6892379372502488,0.25598802395209586,0.3143712574850299,10,32,15
1250231,0.2844036697247706,0.0458715596330275,0.816,0.4996150676057461,0.6227544910179641,0.4281437125748503,40,44,13
1394574,0.6638655462184874,0.0642201834862385,0.2293577981651376,0.4072045738946362,0.7694610778443114,0.40718562874251496,20,32,34
3301298,0.8695652173913043,0.2752293577981651,0.1192660550458715,0.5310741500572156,0.7694610778443114,0.47305389221556887,24,41,33
162859,0.9572649572649572,0.018348623853211,0.0458715596330275,0.5534127665037352,0.7679640718562876,0.47305389221556887,22,40,43
2317494,0.091743119266055,0.1743119266055046,0.3596491228070175,0.23674806526871944,0.6017964071856288,0.41317365269461076,37,39,25
1284198,0.9661016949152542,0.3333333333333333,0.2162162162162162,0.6031066926573041,0.4446107784431138,0.36826347305389223,21,28,28
2350211,0.936,0.2142857142857142,0.4770642201834862,0.6190327502176862,0.4176646706586826,0.3652694610778443,4,27,37
2129447,0.4587155963302752,0.1834862385321101,0.0275229357798165,0.2856832220258669,0.8817365269461076,0.5119760479041916,31,40,38
909470,0.3211009174311927,0.2844036697247706,0.4311926605504587,0.3511497102569658,0.7320359281437125,0.4431137724550898,38,38,34
1146399,0.8440366972477065,0.1834862385321101,0.2909090909090909,0.5262107452358585,0.7335329341317365,0.47904191616766467,33,41,29
1805003,0.6086956521739131,0.2568807339449541,0.816,0.6061776715473013,0.37125748502994016,0.3473053892215569,24,37,9
648624,0.4770642201834862,0.2385321100917431,0.036697247706422,0.3086716301148756,0.8293413173652694,0.47904191616766467,38,39,40
1523707,0.5688073394495413,0.0275229357798165,0.073394495412844,0.331504677373996,0.8892215568862277,0.5269461077844312,40,42,39
768419,0.2018348623853211,0.2201834862385321,0.4833333333333333,0.3280392204180096,0.6856287425149701,0.4431137724550898,40,40,19
2092769,0.8879310344827587,0.1192660550458715,0.6166666666666667,0.6279394056917712,0.5523952095808385,0.41317365269461076,23,42,19
1208944,1.0,0.0825688073394495,0.073394495412844,0.5808626802444691,0.7095808383233533,0.47005988023952094,26,39,35
2186295,0.9482758620689656,0.2608695652173913,0.2110091743119266,0.5807480556096455,0.6407185628742516,0.40119760479041916,23,24,37
3153407,0.9487179487179488,0.091743119266055,0.4036697247706422,0.5976152030776616,0.5778443113772456,0.4311377245508982,22,40,30
1803774,0.4036697247706422,0.1651376146788991,0.2201834862385321,0.2820759035498521,0.8263473053892217,0.48502994011976047,32,42,32
2455441,0.7431192660550459,0.2844036697247706,0.1926605504587156,0.47266259235602787,0.784431137724551,0.49700598802395207,37,41,35
1962967,0.7247706422018348,0.1009174311926605,0.110091743119266,0.4272380303059892,0.7514970059880238,0.4820359281437126,34,42,31
3078674,0.5045871559633027,0.5045871559633027,0.3583333333333333,0.46102030819478607,0.6811377245508983,0.44610778443113774,41,38,19
789150,0.9322033898305084,0.0642201834862385,0.736,0.686737065641695,0.4476047904191618,0.36227544910179643,21,41,11
1780231,0.0458715596330275,0.1192660550458715,0.72,0.4221881854771129,0.4610778443113772,0.38323353293413176,39,34,9
260862,0.4311926605504587,0.0642201834862385,0.3,0.3055330546654427,0.7320359281437125,0.47604790419161674,32,44,29
388204,0.3577981651376147,0.3027522935779816,0.4495412844036697,0.37495148336190254,0.812874251497006,0.47904191616766467,33,37,34
2242793,0.8073394495412844,0.2752293577981651,0.4910714285714285,0.5682427105086928,0.562874251497006,0.4281437125748503,33,30,27
415194,0.4220183486238532,0.110091743119266,0.073394495412844,0.2553471039161847,0.8712574850299402,0.5,33,40,42
1770041,0.5045871559633027,0.110091743119266,0.3944954128440367,0.37521328184609876,0.717065868263473,0.44610778443113774,32,34,32
3127202,0.8706896551724138,0.0091743119266055,0.0458715596330275,0.5034179322745499,0.6901197604790419,0.45209580838323354,23,38,37
2814446,0.3211009174311927,0.1009174311926605,0.1559633027522936,0.21417646843905966,0.7934131736526946,0.47604790419161674,37,39,38
2962043,0.9322033898305084,0.0775862068965517,0.2956521739130435,0.5664017971521612,0.40718562874251496,0.3592814371257485,21,23,24
1823221,0.6880733944954128,0.1651376146788991,0.3545454545454545,0.45695291782747144,0.7485029940119761,0.46706586826347307,33,42,29
1441993,0.6055045871559633,0.091743119266055,0.3865546218487395,0.4181216253166062,0.6601796407185629,0.4281437125748503,36,37,20
1432259,0.5045871559633027,0.4311926605504587,0.512396694214876,0.48410938182675567,0.6721556886227545,0.4221556886227545,35,34,18
1106674,0.8938053097345132,0.0458715596330275,0.073394495412844,0.5184524676540372,0.8038922155688624,0.5,26,43,40
267065,0.8017241379310345,0.091743119266055,0.128440366972477,0.4717609992153338,0.7679640718562876,0.46706586826347307,23,40,44
3115758,0.944,0.073394495412844,0.1196581196581196,0.5510114389487217,0.44610778443113774,0.38622754491017963,13,39,22
2113499,0.7435897435897436,0.5934959349593496,0.68,0.675169887654244,0.22305389221556884,0.2934131736526946,22,16,11
2191826,0.110091743119266,0.2033898305084746,0.5779816513761468,0.35942101792781594,0.7664670658682634,0.48502994011976047,44,21,40
3149408,0.96,0.2454545454545454,0.1081081081081081,0.5754810442644228,0.3922155688622756,0.3712574850299401,13,29,28
3412700,0.4403669724770642,0.0458715596330275,0.1478260869565217,0.26949324197875474,0.7155688622754491,0.45808383233532934,36,38,24
775331,0.7522935779816514,0.110091743119266,0.1724137931034483,0.45010825935834303,0.6272455089820359,0.4341317365269461,30,34,23
2736675,0.9836065573770492,0.146788990825688,0.1981981981981982,0.5854660232987526,0.5089820359281436,0.39820359281437123,17,37,28
67572,0.8018018018018018,0.1192660550458715,0.5645161290322581,0.5703183266668963,0.591317365269461,0.38922155688622756,28,36,15
2312888,0.1009174311926605,0.5321100917431193,0.7297297297297297,0.5246684528045054,0.6152694610778445,0.4101796407185629,32,30,28
3425300,0.509090909090909,0.146788990825688,0.1559633027522936,0.3188756880834263,0.8218562874251496,0.46407185628742514,29,41,35
3544746,0.6605504587155964,0.0825688073394495,0.146788990825688,0.3935697838513808,0.7769461077844312,0.49101796407185627,30,36,42
3002075,0.4678899082568807,0.0,0.2564102564102564,0.3080406822921315,0.6721556886227545,0.4550898203592814,39,37,22
2134083,0.5826086956521739,0.110091743119266,0.2018348623853211,0.36161231350101425,0.7694610778443114,0.4311377245508982,24,38,38
3190386,0.5504587155963303,0.2201834862385321,0.073394495412844,0.344902071678818,0.7799401197604788,0.4820359281437126,35,31,36
1665004,0.1926605504587156,0.6697247706422018,0.3793103448275862,0.4580850335210802,0.7215568862275451,0.47305389221556887,45,33,23
37417,0.8073394495412844,0.3153153153153153,0.036697247706422,0.5008550764599967,0.7919161676646708,0.49101796407185627,30,28,41
3333671,0.1926605504587156,0.3394495412844037,0.1192660550458715,0.23563281510820477,0.6856287425149701,0.46706586826347307,37,32,34
1320992,0.3944954128440367,0.073394495412844,0.2342342342342342,0.2682530268230544,0.75,0.4880239520958084,35,45,28
3433135,0.4128440366972477,0.2018348623853211,0.3944954128440367,0.3496684815962909,0.8293413173652694,0.4880239520958084,35,38,33
3332676,0.4954128440366973,0.7457627118644068,0.5916666666666667,0.6195873231133573,0.32784431137724546,0.33532934131736525,30,21,19
313036,0.5963302752293578,0.2477064220183486,0.0642201834862385,0.3746520610874664,0.875748502994012,0.5209580838323353,38,44,37
2700988,0.92,0.776,0.0091743119266055,0.6949005127832633,0.3368263473053892,0.32335329341317365,13,13,34
393861,0.8898305084745762,0.0,0.0091743119266055,0.5137711883096889,0.7455089820359283,0.45209580838323354,21,37,32
454729,0.7431192660550459,0.4311926605504587,0.672,0.6297452802773443,0.6422155688622755,0.4341317365269461,42,44,11
1311688,0.5045871559633027,0.1192660550458715,0.1743119266055046,0.3158149445515322,0.7050898203592815,0.4251497005988024,31,40,30
604248,0.6146788990825688,0.1651376146788991,0.5045871559633027,0.46893808358969585,0.8697604790419163,0.4820359281437126,33,36,38
3460562,0.6306306306306306,0.128440366972477,0.4,0.4374897789882683,0.6452095808383234,0.4251497005988024,28,41,24
1954186,0.8545454545454545,0.2110091743119266,0.1009174311926605,0.5115196749056103,0.781437125748503,0.5029940119760479,29,38,38
1059612,0.8807339449541285,0.0458715596330275,0.091743119266055,0.5119287976891232,0.8607784431137724,0.5,31,40,38
2425039,0.0825688073394495,0.0825688073394495,1.0,0.5812730901194143,0.5434131736526946,0.39520958083832336,35,37,10
1505026,0.7345132743362832,0.7181818181818181,0.1926605504587156,0.6034381939757668,0.5494011976047903,0.39520958083832336,26,29,33
2304908,0.6055045871559633,0.1926605504587156,0.055045871559633,0.3682317842273299,0.7919161676646708,0.49700598802395207,35,37,42
2464194,0.8448275862068966,0.2882882882882883,0.2201834862385321,0.5308246902046275,0.5568862275449104,0.4161676646706587,23,28,31
505387,0.9385964912280702,0.1192660550458715,0.0642201834862385,0.5475131648946462,0.6736526946107784,0.4341317365269461,25,30,38
128518,0.0458715596330275,0.7727272727272727,0.1376146788990825,0.4539271005525714,0.7649700598802396,0.47305389221556887,41,29,33
665221,0.963302752293578,0.603448275862069,0.2201834862385321,0.6684765719727805,0.5089820359281436,0.4041916167664671,33,23,31
2205028,0.091743119266055,0.1376146788990825,0.4311926605504587,0.2666344003148295,0.9476047904191616,0.5359281437125748,44,38,43
119449,0.7522935779816514,0.2568807339449541,0.0825688073394495,0.4614292820104335,0.8248502994011976,0.5059880239520959,37,40,33
3092396,0.6071428571428571,0.4495412844036697,0.1636363636363636,0.44627595157668426,0.5643712574850299,0.4101796407185629,27,32,29
380005,0.6238532110091743,0.0825688073394495,0.5603448275862069,0.4864828748731492,0.720059880239521,0.47005988023952094,35,44,23
3440762,1.0,0.5137614678899083,0.4396551724137931,0.6969570805816274,0.5254491017964071,0.38622754491017963,16,37,23
785313,0.9256198347107438,0.7652173913043478,0.219298245614035,0.7048454806773774,0.3532934131736528,0.3562874251497006,18,24,25
2284333,0.8623853211009175,0.3853211009174312,0.4793388429752066,0.6115408188195246,0.5329341317365272,0.4101796407185629,30,42,18
1300272,0.926605504587156,0.1009174311926605,0.2727272727272727,0.5607026111166238,0.591317365269461,0.4431137724550898,33,33,29
487402,0.1192660550458715,0.1743119266055046,0.0825688073394495,0.1309282851902608,0.8338323353293412,0.49101796407185627,41,41,34
3189472,0.4495412844036697,0.146788990825688,1.0,0.6386533682186096,0.4610778443113772,0.3652694610778443,31,41,2
2493969,0.5,0.2342342342342342,0.3486238532110092,0.37700763366055307,0.6122754491017963,0.38023952095808383,27,28,31
2035204,0.4954128440366973,0.2568807339449541,0.4107142857142857,0.40004492331004654,0.6137724550898204,0.41916167664670656,30,36,27
1506446,0.944954128440367,0.1192660550458715,0.1651376146788991,0.5581018809394735,0.7964071856287426,0.4940119760479042,31,40,38
3085305,0.4954128440366973,0.2844036697247706,0.4033613445378151,0.4037407202883221,0.591317365269461,0.4041916167664671,30,38,20
3047767,0.8245614035087719,0.0458715596330275,0.1192660550458715,0.48174339643484027,0.6661676646706587,0.4431137724550898,25,39,36
1394422,0.3669724770642202,0.2293577981651376,0.2321428571428571,0.2835278379185241,0.6526946107784432,0.4251497005988024,33,34,27
131800,0.3853211009174312,0.5963302752293578,0.2293577981651376,0.4307695236614365,0.7604790419161678,0.47305389221556887,39,42,32
2750688,0.9827586206896552,0.4958677685950413,0.055045871559633,0.6363252309018869,0.3532934131736528,0.3502994011976048,23,18,33
3105143,0.1043478260869565,0.128440366972477,0.792,0.4671364528261874,0.4595808383233534,0.33532934131736525,24,34,10
34708,0.2293577981651376,0.2293577981651376,0.1926605504587156,0.21781344224004734,0.8083832335329342,0.47604790419161674,36,38,30
3040056,0.3716814159292035,0.073394495412844,0.4758064516129032,0.35115315096621563,0.6317365269461077,0.39820359281437123,26,42,15
1833089,0.3669724770642202,0.1743119266055046,0.4363636363636363,0.3442221520181738,0.7425149700598803,0.46107784431137727,36,39,29
1381891,0.5045871559633027,0.073394495412844,0.0458715596330275,0.2955780494236149,0.8802395209580838,0.5239520958083832,38,41,43
3447627,0.4036697247706422,0.1192660550458715,0.110091743119266,0.2511930403001175,0.8517964071856288,0.5089820359281437,40,40,33
2620966,1.0,0.0091743119266055,0.472,0.6384533833150563,0.4970059880239521,0.38922155688622756,30,41,14
3500835,1.0,0.036697247706422,0.128440366972477,0.5824785019944945,0.6856287425149701,0.47005988023952094,25,40,32
60316,0.1801801801801801,0.0642201834862385,0.3944954128440367,0.25312431731710755,0.75,0.46706586826347307,28,41,35
319957,0.128440366972477,0.4954128440366973,0.5645161290322581,0.4399277493112244,0.6047904191616768,0.40119760479041916,37,34,15
3536948,0.9181818181818182,0.018348623853211,0.2844036697247706,0.555061549316798,0.7395209580838323,0.46407185628742514,29,42,31
1855379,0.8532110091743119,0.110091743119266,0.3793103448275862,0.542821504048525,0.6871257485029941,0.44610778443113774,32,41,23
1296090,0.5737704918032787,0.1559633027522936,0.6554621848739496,0.5109363316074099,0.6482035928143713,0.41916167664670656,17,43,20
3554064,1.0,0.0,0.0454545454545454,0.5779463976594136,0.7155688622754491,0.46407185628742514,31,40,29
3548549,0.6238532110091743,0.146788990825688,0.5045871559633027,0.47093808321873754,0.8323353293413174,0.5089820359281437,39,32,40
3544561,0.8990825688073395,0.055045871559633,0.2162162162162162,0.5348298687943739,0.7425149700598803,0.47305389221556887,36,42,28
1588149,0.7431192660550459,0.0458715596330275,0.1192660550458715,0.435336971188818,0.7589820359281436,0.47305389221556887,35,42,30
2830317,0.1009174311926605,0.110091743119266,0.4036697247706422,0.24849799899795963,0.7949101796407184,0.47904191616766467,38,41,32
3450599,0.128440366972477,0.1926605504587156,0.3963963963963964,0.2650440961092631,0.7514970059880238,0.46107784431137727,42,36,28
2725156,0.7889908256880734,0.3944954128440367,0.0642201834862385,0.510639267892688,0.6961077844311377,0.46107784431137727,30,33,39
2613735,0.2935779816513761,0.2110091743119266,0.656,0.43245381370126174,0.534431137724551,0.39221556886227543,32,36,14
1299365,0.9724770642201837,0.2385321100917431,0.672,0.6962263061148836,0.38323353293413176,0.3712574850299401,32,33,12
